parcial,parti,edad,edad2,escolaridad,casada,N(0_5),N(6_17),D[2_5],D[6_9],D[10_49],D[50_199],D[200+],D[minas],D[manu],D[EGA],D[constru],D[comercio],D[transporte],D[serv fin],D[servicios],Log_salario,nlingreso,N(18+),mujer,horas
0,1,40,1600,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5.342815093279894,12378,2,1
0,1,56,3136,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,4.145116887595524,8252,1,1
0,1,59,3481,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.259477520855535,12378,1,1
0,1,63,3969,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.915885439478342,0,4,1
0,1,42,1764,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.352196306033827,0,4,1
1,1,52,2704,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5.642919714070313,12378,2,1
0,1,26,676,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5093883366279774,8252,2,1
0,1,19,361,8,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,6.3989118393904345,0,3,1
0,1,48,2304,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.040438956208036,0,2,1
0,1,28,784,6,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6.664571009780432,0,1,1
0,1,50,2500,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.97427599053162,0,1,1
0,1,39,1521,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,7.60288464371637,16504,2,1
0,1,30,900,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5.124125930574174,0,2,1
0,1,48,2304,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,0,4,1
1,1,43,1849,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.46059819270146,0,3,1
